ID_Number,Displacement
15008,14.3915
15010,16.2176
15020,16.61
15023,13.9929
15032,15.4104
15036,15.9521
15039,15.4724
15041,18.533
15042,15.7123
15043,18.5972
15046,18.0515
15048,13.7743
15052,18.5362
15053,15.1117
15054,18.0927
15055,15.8329
15057,18.3797
15059,18.42
15065,15.7026
15070,18.284
15075,17.0187
15081,15.3166
15082,18.2936
15085,16.4041
15092,17.2645
15094,17.1794
15095,18.2479
15098,18.472
15100,17.0681
15102,17.3973
15103,17.5846
15107,17.3948
15109,18.388
15113,16.8165
15116,14.2041
15119,17.1398
15121,18.2317
15122,17.4647
15124,17.4182
15128,16.8516
15129,17.7219
15130,13.655
15132,17.1603
15133,15.2923
15137,17.4315
15138,18.036
15139,17.8002
15145,17.6618
15146,16.8388
15147,17.4023
15148,17.4836
15149,18.2395
15150,17.8682
15151,17.3231
15152,15.677
15154,16.9459
15156,16.4227
15157,18.3388
15159,17.6273
15160,18.3952
15163,17.2119
15165,17.2578
15167,17.15
15170,17.2887
15172,17.7847
15173,15.2809
15174,17.6284
15176,16.7057
15177,17.6667
15180,16.8085
15184,16.984
15186,15.6898
15187,16.9657
15190,17.3691
15191,16.7358
15192,17.4921
15196,17.7147
15197,16.8115
15198,18.1377
15199,15.47
15202,17.1189
15205,17.3176
15208,17.4911
15211,18.2239
15212,16.5029
15216,18.4725
15217,17.0229
15218,17.2592
15219,17.7223
15220,17.4674
15223,17.4548
15224,18.5189
15226,17.7739
15227,16.7747
15228,17.8011
15229,18.2182
15233,16.1769
15236,17.1008
15237,15.4977
15240,17.4134
15242,16.2283
15243,17.4248
15245,16.5493
15246,17.6439
15247,17.8264
15250,16.8096
15254,16.8737
15255,17.2242
15257,17.4285
15258,16.7068
15261,17.4596
15262,17.6557
15263,15.8179
15268,17.3822
15269,17.5251
15270,17.2565
15271,15.5273
15272,17.8354
15275,17.3044
15277,17.4888
15280,17.0938
15283,17.4937
15284,17.5282
15288,17.6263
15296,18.0525
15297,17.5313
15300,17.564
15302,18.096
15303,17.9962
15304,16.9713
15305,17.1066
15307,17.2636
15309,17.8921
15312,16.7946
15314,17.4806
15316,17.4646
15321,16.8047
15332,16.8636
15335,17.8323
15336,17.4436
15337,15.9334
15338,17.1146
15341,17.7928
15342,17.3618
15346,17.9014
15348,17.4306
15350,17.4564
15352,12.0322
15354,17.3618
15359,15.2857
15365,17.8207
15368,18.5607
15369,14.6207
15370,18.2379
15372,18.0533
15373,17.4358
15377,17.6231
15378,14.3932
15379,17.8616
15380,18.3474
15381,15.6445
15382,14.7536
15383,10.2715
15394,9.57729999999998
15396,14.6015
15398,17.8952
15404,13.8995
15413,17.6769
15414,17.7834
15421,18.0279
15424,7.7663
15427,17.488
15428,15.1505
15430,17.6442
15432,18.3855
15433,15.3471
15435,17.9258
15438,16.0297
15440,18.2664
15441,15.48
15442,18.2909
15443,15.3216
15445,17.8828
15446,9.1173
15447,15.591
15458,15.1978
15462,17.043
15474,18.124
15476,18.1135
15477,16.4845
15478,17.6802
15479,17.5193
15484,17.9036
15491,18.3582
15492,13.4546
15493,16.7074
15498,18.2936
15499,17.8623
15500,17.6404
15504,18.0604
15505,16.1233
15506,9.60579999999999
15507,17.4469
15512,17.1264
15520,17.7295
15521,18.1134
15525,8.48729999999998
15526,15.3843
15528,18.0309
15530,6.05459999999999
15531,16.131
15535,15.7725
15536,17.8037
15540,14.9089
15543,8.82229999999998
15544,16.6253
15545,17.218
15548,18.2352
15552,18.2882
15553,10.6668
15556,18.2205
15560,18.2853
15565,18.3126
15567,16.6914
15569,18.0025
15570,14.1323
15573,17.9749
15576,17.8652
15577,16.7865
15578,18.0997
15583,15.5272
15584,18.4798
15586,17.7982
15589,17.6091
15590,17.8696
15593,17.9595
15598,18.4371
15600,18.2825
15603,18.2513
15604,17.3576
15608,11.1459
15611,14.2402
15613,13.5843
15614,14.1758
15615,17.1879
15616,13.6767
15620,17.871
15621,17.3126
15623,17.1057
15624,16.962
15626,17.6232
15628,18.3967
15630,16.974
15635,18.4226
15636,17.1233
15640,17.4871
15645,17.5057
15648,17.3293
15650,17.3938
15655,14.786
15658,16.5748
15666,17.0498
15672,17.5624
15675,17.7373
15676,18.1045
15677,18.6612
15679,18.7365
15680,18.3957
15688,14.5002
15689,17.2095
15698,18.1
15699,15.7495
15701,18.148
15704,17.4287
15705,17.5861
15707,16.863
15708,15.544
15709,17.7481
15711,16.0396
15712,17.9163
15713,16.5928
15714,18.2142
15716,18.0022
15721,17.8255
15725,17.5779
15726,16.5683
15730,19.0909
15732,18.07
15734,17.8745
15744,17.2434
15751,15.6247
15754,18.2417
15758,18.4937
15762,17.9113
15766,18.3945
15768,8.9965
15775,17.7275
15777,17.778
15778,18.3272
15779,16.5477
15782,18.0113
15783,16.3632
15784,14.6028
15785,17.1812
15787,17.0125
15789,17.7703
15791,17.353
15793,18.6228
15794,16.5285
15795,17.9456
15797,17.9101
15798,12.8713
15801,18.3812
15802,17.4185
15804,17.243
15805,8.64959999999999
15811,17.2926
15815,18.4625
15820,18.481
15821,16.2434
15823,18.4526
15832,18.7465
15833,15.677
15836,14.6292
15837,17.6915
15847,16.2433
15850,18.9334
15854,18.4124
15857,18.0349
15866,18.071
15869,18.5801
15870,17.5705
15872,15.723
15874,17.4899
15875,18.0801
15887,17.7625
15903,18.0817
15904,18.2668
15906,13.6854
15907,14.4625
15908,17.873
15910,17.976
15911,18.3487
15912,17.7111
15916,18.4857
15918,16.7589
15920,14.7848
15921,18.184
15922,8.9581
15926,18.0514
15928,11.5757
15929,14.8364
15930,15.8719
15931,17.9502
15933,14.6604
15934,11.3202
15935,17.4296
15938,16.9594
15939,16.655
15943,15.9548
15944,15.4073
15945,17.5413
15948,12.5779
15951,16.9625
15952,17.7538
15955,17.7531
15956,17.6926
15961,17.8619
15962,17.1747
15965,16.2759
15966,15.5017
15971,18.0236
15972,16.2799
15973,17.9793
15976,9.0376
15978,15.405
15980,17.8766
15982,18.0126
15987,15.4207
15988,17.2032
15989,17.9784
15990,15.6434
15991,17.3755
15992,16.2117
15994,18.0471
15998,17.6205
16000,17.0251
16004,17.3386
16005,17.0917
16008,16.8202
16009,17.9073
16011,18.2257
16012,16.8023
16013,14.6741
16015,17.2701
16018,16.9632
16023,18.0342
16025,17.4171
16026,15.7482
16028,17.2506
16030,14.1773
16033,18.1318
16034,17.5979
16035,16.027
16037,17.176
16040,17.8644
16045,17.8241
16047,15.1488
16049,18.2356
16053,14.651
16058,17.32
16059,18.3675
16061,8.34479999999999
16062,18.2362
16065,15.7443
16067,18.0315
16068,8.999
16069,18.0935
16084,17.6269
16085,18.4277
16090,18.3765
16093,17.5399
16094,18.4309
16095,15.307
16097,17.1425
16105,16.7415
16106,18.0483
16107,18.0558
16109,15.9287
16111,17.8804
16114,13.3524
16115,18.2549
16116,16.9491
16119,17.9288
16124,18.1901
16125,17.7983
16126,17.0458
16130,18.0781
16131,18.4067
16134,18.4305
16136,17.5447
16138,16.9828
16139,17.0116
16140,18.4229
16142,15.6018
16144,17.8797
16146,18.3543
16147,15.5195
16148,18.1473
16150,17.2512
16151,17.9952
16152,14.386
16153,17.9997
16154,17.1807
16155,17.9904
16158,15.0723
16159,18.0396
16161,18.1665
16162,13.819
16163,18.5139
16167,15.3374
16169,17.2859
16170,17.9771
16174,18.4739
16176,18.1852
16177,17.4833
16180,18.0261
16181,16.4167
16184,18.6069
16187,18.1051
16191,18.328
16194,14.539
16198,17.8035
16201,14.3855
16206,15.9913
16215,15.4288
16219,17.8166
16225,18.7011
16228,13.706
16233,18.1468
16241,17.147
16242,17.8085
16246,18.6259
16247,17.138
16248,18.0256
16250,18.4567
16252,18.2336
16255,17.1612
16256,18.1142
16259,18.0103
16260,18.9207
16264,18.0825
16265,17.3338
16269,17.8842
16270,17.2336
16273,18.2582
16277,17.2834
16283,17.3263
16285,17.1084
16286,18.4204
16287,16.9785
16288,17.3899
16289,18.479
16291,18.2668
16295,18.4334
16300,17.5534
16302,14.6016
16304,17.6324
16305,13.9107
16307,17.1896
16312,17.0647
16313,12.5278
16317,16.8252
16320,17.8273
16322,17.0692
16325,17.4202
16326,16.3272
16327,13.9426
16329,16.6492
16331,14.6188
16337,18.7186
16338,16.9353
16340,18.3704
16342,13.9893
16347,13.4589
16348,16.8017
16351,12.4507
16352,18.4657
16353,17.1335
16357,17.6304
16358,18.1371
16359,12.8203
16360,16.8497
16362,17.7403
16364,14.5061
16365,17.2709
16366,17.7912
16368,12.215
16369,17.8429
16372,14.5998
16377,17.4538
16378,18.6771
16381,16.8325
16383,18.3846
16384,17.3056
16385,18.4908
16386,14.9282
16387,17.1179
16388,17.4035
16389,18.3906
16390,14.9017
16393,17.1732
16395,18.1973
16400,17.7361
16401,14.1543
16402,17.6023
16404,17.6609
16405,15.5088
16407,17.6841
16408,16.1415
16409,17.7861
16414,17.9197
16416,17.3764
16417,16.3436
16418,18.4302
16420,18.2833
16421,18.2426
16422,17.3208
16423,12.2729
16424,18.6196
16426,17.3365
16427,18.0188
16428,12.5979
16430,17.0339
16434,18.543
16437,13.1315
16441,14.2515
16443,18.3096
16444,17.1127
16445,14.054
16446,18.1397
16447,17.6022
16449,9.04940000000002
16452,13.3821
16453,18.1956
16466,17.7105
16470,17.9173
16476,17.3139
16477,16.9819
16478,18.2453
16487,18.8427
16510,14.431
16515,16.9481
16518,16.9695
16519,16.648
16526,14.7717
16530,17.3152
16534,13.2994
16536,17.521
16539,13.1514
16540,18.0485
16541,17.0018
16544,14.3492
16545,17.6032
16549,15.2037
16550,17.3923
16554,14.8478
16555,16.8875
16558,17.4133
16560,17.2286
16563,13.6974
16564,17.4452
16565,17.8874
16568,17.1272
16569,12.3326
16572,17.467
16573,12.8194
16583,17.6152
16590,13.3105
16594,17.6771
16600,17.4066
16605,16.6791
16611,17.0456
16614,14.5979
16616,16.9607
16619,17.5061
16622,17.6984
16626,17.7228
16628,17.3406
16630,17.1089
16634,17.4762
16635,15.4813
16638,17.5821
16639,15.4455
16642,17.3268
16643,14.3259
16644,16.4582
16648,16.8925
16649,16.6019
16652,17.8721
16653,16.896
16654,15.3486
16656,16.6557
16657,17.186
16658,15.6498
16661,16.9556
16672,16.9956
16679,17.461
16683,17.7403
16689,17.2921
16691,14.7277
16693,17.1794
16695,14.9417
16697,17.2858
16701,16.9543
16704,15.2772
16705,17.9535
16708,14.9453
16710,17.5469
16712,15.2605
16714,17.0125
16717,13.5538
16718,17.1544
16721,17.4417
16724,17.3823
16728,17.2706
16731,17.3712
16734,16.93
16736,17.2847
16738,16.7465
16742,18.0433
16754,18.1995
16771,15.6146
16775,14.8683
16803,17.1092
16804,13.864
16808,14.0203
16811,16.9297
16812,13.8537
16815,14.1837
16816,17.2345
16818,13.7519
16820,17.5616
16822,13.2375
16825,16.9897
16826,13.7982
16829,17.4712
16830,14.0297
16834,17.0974
16836,14.043
16837,17.0653
16841,17.5218
16855,17.1677
16859,15.6961
16860,15.7055
16864,17.1076
16869,17.249
16872,17.3747
16874,17.3583
16875,16.9785
16880,17.1781
16901,16.9806
16905,16.8712
16907,17.2913
16910,17.6789
16913,13.7381
16918,17.3703
16923,16.7066
16925,16.9204
16927,13.6404
16932,17.2664
16933,13.5703
16938,14.1566
16943,14.6283
16946,14.3457
16949,17.1088
16951,13.4971
16955,17.2513
16956,13.4592
16958,17.3401
16959,13.8931
16963,13.6739
16964,17.2435
16974,13.3695
16981,13.4856
16984,17.6608
16985,13.1573
16989,17.4884
16990,13.6315
16993,14.8229
16996,14.1503
16998,13.8724
17003,12.7722
17006,17.3435
17008,15.2377
17011,15.4073
17014,11.0874
17018,16.998
17024,17.4306
17025,12.9198
17028,14.7384
17031,17.6789
17033,14.4384
17036,14.3244
17038,13.3347
17040,14.8028
17042,14.8758
17044,16.1943
17046,11.6601
17050,14.8302
17053,12.8938
17055,12.6371
17057,14.7811
17059,14.7467
17061,13.8482
17063,14.1042
17065,12.647
17068,14.1455
17070,14.5563
17072,14.5224
17076,14.6931
17078,14.7892
17080,12.962
17082,12.5706
17084,11.9862
17086,13.4386
17089,14.0733
17091,14.888
17093,14.7189
17094,17.2829
17095,13.4926
17096,16.9789
17099,17.5945
17100,14.4532
17101,13.5166
17102,17.5398
17104,17.0017
17105,13.5342
17109,13.6732
17111,13.8102
17113,17.4722
17115,13.2828
17117,17.4815
17118,13.1789
17120,13.932
17122,16.9992
17124,13.2548
17125,17.1662
17130,17.237
17139,17.3298
17141,17.4932
17144,17.2312
17147,17.2877
17150,15.9981
17152,17.1773
17154,17.5622
17157,14.7476
17158,16.8913
17160,17.6004
17161,16.2253
17163,13.4805
17164,17.423
17167,17.5595
17170,17.597
17171,14.1426
17172,17.5594
17175,17.6141
17178,17.0345
17186,17.0319
17189,15.5716
17193,15.8093
17195,17.0211
17196,14.0687
17198,17.6774
17199,15.4137
17202,17.6031
17203,13.4465
17205,13.4618
17208,13.7428
17210,17.721
17211,13.2674
17215,16.9907
17217,13.6709
17221,15.8812
17222,17.5372
17224,16.0625
17225,16.9353
17226,17.2246
17229,16.075
17230,17.0185
17246,13.6416
17251,14.3457
17252,12.739
17255,14.0574
17260,13.3713
17288,12.5342
17289,13.7336
17292,12.05
17305,13.4637
17309,13.1604
17310,11.9156
17313,13.2451
17315,12.4281
17316,12.0682
17319,13.6137
17320,12.0101
17323,12.8595
17326,12.0665
17328,12.9153
17330,12.2147
17333,13.5695
17343,13.8597
17365,13.3825
17368,13.5708
17373,13.0088
17376,13.6046
17380,13.0018
17383,13.358
17392,13.2682
17395,12.9412
17406,13.2764
17411,13.6557
17415,13.545
17418,13.6528
17426,13.659
17429,13.2557
17433,13.4923
17436,13.2035
17443,13.0126
17445,13.0615
17447,13.3675
17451,13.1139
17456,12.5837
17457,12.8072
17459,12.506
17460,12.804
17464,12.3431
17465,12.4833
17468,12.7204
17470,12.2094
17471,12.3995
17474,12.4914
17477,12.534
17480,12.0021
17483,12.1367
17492,14.0302
17494,12.1876
17495,12.7415
17497,13.2995
17499,12.9907
17500,13.1489
17502,12.8311
17503,13.0456
17505,12.0136
17506,13.0573
17508,19.4869
17517,20.365
17520,11.2714
17522,18.5474
17532,18.2257
17538,18.3623
17539,18.1903
17543,18.2984
17545,17.3297
17548,18.3813
17550,17.9363
17551,19.013
17552,17.915
17553,20.5663
17554,18.1223
17555,17.613
17556,18.5324
17557,16.9589
17558,18.0975
17559,17.3433
17560,18.161
17562,18.1497
17563,18.2712
17564,18.6446
17565,17.5702
17566,19.2761
17568,16.9835
17570,13.2174
17571,18.2033
17574,18.173
17578,17.3832
17584,18.293
17585,18.1193
17589,18.351
17590,18.0922
17592,17.8104
17593,19.8654
17595,19.8677
17597,19.4321
17599,18.4856
17600,20.943
17602,18.0568
17604,21.6523
17606,18.8594
17607,21.3029
17609,19.3102
17613,18.2562
17614,20.0691
17617,18.1402
17620,20.9849
17622,15.6665
17623,17.1029
17625,20.739
17627,12.8889
17629,18.2469
17631,22.3131
17635,18.0495
17637,12.8508
17639,17.9454
17640,12.8813
17641,20.3486
17643,13.0575
17644,17.6341
17646,18.7555
17649,17.1835
17651,21.2497
17654,17.6095
17657,21.5167
17659,17.1413
17661,19.3031
17662,18.67
17664,21.3036
17666,17.6828
17667,19.8067
17669,18.3645
17671,20.5747
17673,18.5684
17674,20.6001
17676,18.7373
17678,19.5502
17679,18.2456
17681,20.5359
17683,18.0436
17685,20.5324
17686,18.6058
17691,20.6386
17692,21.5268
17695,13.0514
17696,20.7766
17699,18.9901
17700,13.4754
17702,18.6896
17704,18.3103
17707,20.057
17710,18.3944
17712,17.4341
17713,18.344
17715,17.1184
17717,18.7132
17719,21.5847
17720,18.0729
17724,18.5296
17726,19.3279
17727,17.942
17729,17.919
17734,18.8465
17736,21.6732
17738,18.5096
17740,18.3224
17743,17.8152
17745,19.029
17747,22.1689
17748,17.4707
17750,21.8361
17752,17.0626
17754,19.3508
17755,18.0192
17757,18.6999
17759,18.1055
17761,19.3342
17762,18.2808
17764,21.0902
17766,18.2118
17768,20.0962
17769,18.4477
17771,18.1891
17773,18.6654
17775,17.7692
17776,18.1634
17778,18.2238
17780,16.654
17782,19.0905
17783,18.5477
17785,19.2587
17787,17.9947
17789,20.0089
17790,18.4388
17792,19.7488
17794,17.5715
17796,19.5862
17797,18.5387
17799,19.5903
17801,18.0628
17803,19.1197
17806,18.5265
17808,18.8008
17811,18.8198
17813,20.5601
17815,17.9129
17817,19.8488
17818,18.7183
17820,18.9666
17822,18.2229
17824,20.5087
17825,17.9343
17827,20.4969
17829,18.6785
17831,20.7712
17832,17.1898
17835,17.634
17836,17.0133
17838,19.756
17840,18.029
17842,17.6228
17843,17.8129
17845,20.6006
17848,18.5203
17850,12.9774
17851,20.502
17852,19.3385
17854,13.4667
17856,19.9819
17858,18.0393
17859,13.422
17862,21.5397
17866,18.0134
17870,20.1858
17871,18.3726
17874,19.267
17876,17.9981
17881,19.1164
17882,18.5371
17886,20.6505
17888,18.888
17892,20.3488
17894,19.309
17897,21.2655
17898,19.2142
17903,21.1913
17904,19.2463
17907,21.0024
17909,17.8356
17912,18.4257
17913,19.5692
17914,20.5618
17916,21.0643
17917,18.8819
17923,20.2586
17925,19.1977
17929,21.0165
17931,18.0504
17935,21.2464
17936,18.71
17940,21.3188
17946,20.1165
17948,18.5974
17952,19.8327
17954,18.7283
17957,20.4255
17961,18.3211
17964,20.9448
17968,17.9625
17973,20.338
17975,18.4681
17977,20.2421
17980,18.5734
17982,18.9954
17984,18.8683
17986,15.6623
17989,18.9454
17990,21.2677
17993,18.2955
17995,15.7527
17998,19.0533
17999,20.6121
18003,21.4153
18005,21.31
18006,13.6692
18009,20.0068
18010,13.3143
18011,20.7853
18014,12.5595
18015,19.6886
18017,21.7418
18021,19.1994
18022,20.8456
18028,21.6883
18032,20.5648
18035,19.1473
18036,21.8788
18041,20.933
18042,19.8099
18045,21.0877
18050,21.0817
18054,20.5953
18056,19.7314
18059,21.2949
18063,20.9212
18064,19.5831
18068,19.4088
18069,19.2437
18072,21.6007
18075,20.2509
18077,19.1518
18079,19.8145
18080,19.4255
18082,19.999
18084,19.1273
18086,20.7355
18087,19.5108
18096,19.474
18108,19.9328
18110,21.2178
18112,19.4924
18114,21.4109
18117,20.7569
18118,16.2241
18122,20.5207
18124,20.0343
18125,20.3911
18129,19.9396
18130,15.6456
18131,21.328
18134,20.6569
18135,15.2693
18137,21.733
18139,19.9135
18141,15.1363
18142,22.2446
18145,19.8006
18146,22.3406
18147,21.2125
18150,20.9524
18151,20.2831
18152,20.0966
18155,20.8604
18156,21.6478
18157,21.4409
18160,22.0228
18161,19.4501
18163,19.132
18165,20.5268
18166,19.6913
18167,20.543
18169,20.4138
18170,20.453
18171,21.5002
18173,20.8238
18174,20.0354
18175,20.8039
18176,22.0732
18177,19.3804
18179,21.0398
18180,20.1442
18181,20.9196
18182,21.0375
18183,21.6312
18185,20.4938
18187,21.4567
18189,20.4113
18190,20.4872
18192,22.2603
18195,21.2812
18196,21.0226
18199,21.3081
18201,21.6023
18202,20.9331
18203,20.7593
18208,21.1392
18209,22.4141
18212,20.6766
18214,21.9877
18215,22.0556
18217,21.9807
18220,20.7686
18221,20.3632
18222,20.6547
18224,21.2
18225,20.198
18226,22.1385
18230,21.0215
18231,20.6769
18232,20.4159
18235,19.8309
18238,19.5273
18239,21.3561
18240,21.8229
18241,20.4191
18242,19.8274
18243,21.6457
18244,19.0929
18245,22.0066
18248,21.2878
18265,21.5516
18277,22.0466
18285,21.164
18288,21.7721
18292,22.1347
18294,20.9576
18298,20.0455
18301,21.3276
18303,21.1163
18304,22.066
18307,21.3197
18309,19.8195
18310,22.2554
18314,20.7495
18317,20.8325
18318,20.4363
18321,20.1895
18322,20.4225
18325,21.4751
18326,20.0853
18328,20.1029
18331,20.7234
18337,21.9358
18344,22.6368
18352,20.833
18364,20.9062
18366,20.9756
18367,21.5586
18371,21.8028
18373,22.6033
18375,21.7185
18377,21.188
18379,21.0491
18383,21.3351
18385,21.0594
18386,20.6041
18389,20.5797
18392,21.637
18395,22.2987
18398,21.3501
18400,22.4351
18402,22.6378
18404,21.4488
18406,20.9136
18408,21.5905
18410,21.0049
18412,22.9287
18414,21.4196
18416,20.882
18418,21.329
18420,21.1273
18424,21.093
18426,21.604
18428,21.2197
18430,22.6381
18434,21.4042
18436,20.382
18438,20.9422
18440,21.0228
18442,22.3816
18446,21.8034
18448,20.1857
18450,21.0551
18452,20.5117
18454,19.6647
18456,20.9002
18458,20.6407
18460,22.9715
18462,20.4826
18464,21.218
18466,22.1856
18468,21.8133
18472,22.3083
18474,22.5916
18476,21.1741
18478,22.4731
18480,21.4379
18482,19.878
18484,21.2492
18486,21.0862
18488,21.8436
18490,21.9122
18492,22.0156
18494,20.4698
18496,20.9582
18500,20.0218
18502,21.9855
18504,21.7613
18506,21.2263
18508,22.1401
18510,21.2455
18512,20.7367
18515,22.3227
18519,21.6761
18522,21.8782
18523,21.1285
18526,21.3455
18529,20.7458
18533,21.6743
18536,21.1546
18539,21.3032
18542,21.3526
18545,21.0717
18548,21.5631
18551,21.1627
18554,21.2763
18557,21.8276
18560,21.4997
18563,21.7253
18566,20.9582
18569,21.7801
18572,22.348
18573,20.3881
18576,20.8603
18581,21.8493
18583,21.1285
18585,21.3208
18588,20.8502
18590,21.5682
18592,21.0382
18594,22.1243
18597,21.1582
18599,21.4664
18601,20.7036
18602,21.1551
18604,20.6995
18606,21.1448
18607,21.5139
18609,21.1282
18612,21.1888
18613,20.8372
18616,21.3401
18618,20.7665
18621,21.5003
18622,20.7963
18625,21.3558
18630,21.4912
18649,27.264
18660,22.6355
18663,25.923
18703,24.4007
18706,25.8497
18715,23.8237
18722,24.7489
18725,24.5336
18731,26.6434
18738,25.1646
18739,25.1033
18749,25.6419
18750,25.6456
18752,25.2672
18756,23.7401
18757,25.0019
18759,22.7936
18761,23.8109
18763,23.1084
18766,23.7023
18767,24.3628
18771,25.2362
18773,25.9855
18776,24.8652
18778,25.3303
18781,25.0114
18783,25.0893
18786,26.7055
18788,24.3327
18793,25.3967
18796,25.8459
18798,24.9324
18803,25.5231
18806,25.7641
18808,24.8517
18811,24.9113
18813,24.9539
18818,24.5708
18821,25.5048
18823,24.5271
18826,25.9529
18828,25.1367
18831,24.3053
18833,24.7804
18836,24.9228
18838,24.7044
18841,24.7011
18843,23.986
18846,26.3147
18848,24.7936
18851,25.6586
18853,23.9
18856,25.7014
18858,24.7838
18860,24.0582
18861,24.5661
18863,25.7625
18865,23.5495
18867,25.8989
18868,24.6161
18870,25.9524
18872,24.5976
18874,25.7612
18875,25.4244
18877,25.8996
18879,24.5297
18881,25.5189
18882,25.0583
18884,23.7394
18886,22.9346
18889,24.7584
18891,26.5717
18893,24.6778
18895,26.6041
18896,24.9773
18898,25.2699
18901,25.3574
18905,25.7445
18906,21.728
18909,21.8421
18915,22.7534
18917,20.3911
18920,23.5739
18921,21.3795
18923,20.6597
18924,23.6732
18926,22.8891
18927,24.0669
18929,25.0283
18933,24.9106
18935,22.2304
18936,16.7459
18939,20.2706
18941,21.1922
18942,24.2036
18944,20.9368
18945,21.385
18947,22.6636
18950,21.9883
18951,22.445
18953,18.3974
18954,20.1118
18956,24.3461
18957,24.1621
18959,19.9994
18960,25.6002
18962,22.2861
18965,26.5175
18968,17.7468
18986,24.7455
18990,24.8955
18992,23.1873
18994,22.2955
18996,25.1928
19000,23.757
19002,19.8729
19004,24.6325
19006,19.8727
19008,25.0417
19010,20.9961
19011,23.9998
19013,21.7853
19019,23.0888
19020,23.5384
19023,25.4321
19024,21.8647
19026,21.1492
19028,20.8026
19034,22.1811
19035,26.2369
19038,25.5198
19039,26.0617
19041,19.6872
19042,22.4848
19044,24.9071
19045,23.653
19050,21.4764
19056,23.3549
19059,24.5959
19060,21.6701
19063,21.7324
19066,24.5925
19068,22.3251
19069,23.4138
19070,21.8802
19071,23.5013
19072,25.6162
19073,22.467
19074,20.0998
19077,22.1711
19080,19.7895
19081,21.8883
19082,19.677
19083,22.4536
19084,22.9482
19085,18.0097
19086,20.8858
19089,23.3956
19091,21.8362
19092,22.4969
19094,24.2412
19100,25.0404
19106,22.93
19109,24.554
19110,25.2234
19113,23.6825
19115,22.5867
19116,24.7212
19121,24.3753
19124,22.3252
19125,23.3024
19128,21.6158
19130,21.9076
19133,19.369
19136,24.773
19137,23.0136
19139,20.3368
19140,22.0823
19142,20.4069
19143,22.585
19151,21.0599
19152,23.1569
19154,24.9321
19155,23.4196
19160,20.6065
19163,22.1908
19164,20.3109
19166,21.7356
19169,17.8978
19172,15.978
19173,23.8709
19175,22.4854
19176,26.0466
19178,23.6913
19179,23.2572
19181,23.2237
19182,21.9378
19184,21.5122
19187,21.1635
19188,21.718
19190,23.4494
19191,21.7933
19194,22.6923
19196,23.9325
19197,23.7675
19199,24.8291
19202,24.6264
19203,23.0365
19205,21.6281
19206,20.159
19209,21.8007
19211,21.1679
19212,23.0674
19214,21.7403
19218,20.8609
19220,22.2722
19221,22.5169
19223,22.244
19224,22.8431
19226,17.0044
19227,22.1485
19230,25.8084
19232,19.9528
19233,23.7461
19236,25.2176
19238,21.6375
19239,23.7129
19241,22.9818
19245,24.2206
19247,18.5121
19248,23.4534
19250,19.6784
19254,22.4919
19256,20.8737
19257,24.5376
19259,23.2909
19261,23.7522
19264,19.3624
19268,17.4579
19274,23.6523
19276,20.6147
19290,24.7626
19294,24.3161
19299,22.4583
19303,21.8121
19306,21.8273
19307,23.1374
19309,25.5187
19310,26.365
19313,23.223
19316,23.5092
19318,24.0726
19319,23.8914
19322,23.1768
19325,23.3263
19328,22.9028
19330,22.2285
19331,22.6968
19333,26.724
19334,24.2167
19336,24.4909
19337,22.9478
19339,25.2425
19340,23.1535
19342,25.061
19343,22.2947
19344,22.5177
19345,23.3292
19346,24.715
19347,24.0857
19348,23.9798
19349,22.8064
19350,19.789
19352,23.8636
19353,24.7403
19354,19.5049
19355,22.9918
19357,23.9425
19358,21.9375
19361,24.7657
19364,23.1028
19366,22.7372
19368,23.4447
19370,21.4846
19371,23.5294
19373,24.3973
19375,23.9376
19377,22.4928
19378,22.3543
19380,21.6667
19382,25.3787
19383,22.6166
19385,23.5569
19390,22.5712
19391,22.0801
19393,24.363
19397,22.7678
19398,23.7478
19400,22.0974
19401,23.9792
19403,22.399
19407,23.2479
19408,23.0733
19410,23.7522
19411,23.4269
19415,23.1847
19418,20.986
19420,23.4038
19425,21.9649
19428,23.5446
19431,23.1327
19433,25.4211
19435,23.8357
19436,23.7865
19437,23.8837
19438,22.8433
19439,23.2377
19440,24.7085
19444,21.1146
19448,21.1541
19454,21.6714
19456,22.5263
19464,24.9276
19470,21.1375
19472,24.8008
19473,22.3059
19476,20.7318
19477,23.3312
19478,24.6562
19484,22.0103
19486,19.6768
19488,23.59
19493,22.8539
19495,21.7348
19496,22.238
19498,22.7359
19501,22.3056
19504,23.4998
19509,23.7084
19510,24.7651
19512,23.2206
19516,23.7495
19518,22.1765
19520,25.6354
19522,23.5903
19526,23.5634
19528,18.0533
19531,23.5939
19532,23.3525
19534,19.2182
19537,22.5542
19538,23.5879
19539,18.8728
19542,22.9519
19543,24.0542
19545,21.5815
19551,19.6623
19555,23.6454
19558,22.3155
19565,22.3535
19568,23.7481
19571,24.8104
19574,23.5026
19577,22.6792
19580,23.9988
19583,22.1684
19585,24.6621
19587,25.1436
19592,23.218
19595,24.5528
19597,23.976
19600,21.6997
19605,23.498
19607,24.3422
19610,22.9016
19613,25.0573
19617,22.253
19620,21.7143
19627,19.4716
19630,24.2162
19631,24.516
19638,21.9959
19641,22.7325
19644,23.4768
19646,24.0663
19650,21.2292
19654,22.4476
19658,23.4812
19663,23.6101
19667,23.012
19671,21.1157
19675,21.8934
