ID_Number,c4_base,c8_base,c4_top,c8_top,twist_linear,twist_amplitude,twist_period,perimeter_ratio,height,mass,thickness,material
24255,0.123591147664471,-0.211498000428319,0.913505246937858,0.160241165300433,1.84150369192868,0.16288613144066,0.984303369894495,1.46077113898608,26.7857763167961,2.60687966131684,0.856233491183715,PLA
24256,0.159648808201101,-0.210383584896164,0.89958573819581,0.135750030866052,1.86311541215327,0.118023210227446,0.96014108869092,1.64364557223616,27.1806628595428,2.51123131143761,0.840895120536988,PLA
24257,0.0930123904274823,-0.224732031004974,0.947335221059241,0.178776291074992,1.80874845743256,0.0923812835586753,0.979946507989218,1.74551377346695,27.5986145842412,2.61290492896208,0.834753739285855,PLA
24258,0.132881915863133,-0.221780356842908,0.970404458683793,0.175923243415052,1.62423501774856,0.090913534587836,0.983277176071069,1.49093281963601,26.7872786856079,2.62840359213837,0.840597575486533,PLA
24260,0.12654652385316,-0.224395746709322,0.998811141145827,0.179409418912593,1.75835746204209,0.172505877175025,0.945447386553136,1.65359031514143,27.1067491304391,2.62597284554981,0.800804777130967,PLA
24261,0.116869377841163,-0.222894458240748,0.982045774999629,0.134746853930735,1.9316521245082,0.164899022770989,0.80039499860228,1.72064683713228,28.2474625192868,3.24548288302585,0.87289097966126,PLA
24263,0.0970276656996265,-0.240479772344319,0.948031236392306,0.193419830039148,1.88843124315842,0.14316725767463,0.852340426997437,2.04239483397582,28.0252181811785,3.16824236109714,0.860070137629042,PLA
24264,0.0768144147950451,-0.232034494688617,0.984835686985387,0.137198324213981,1.73386355658494,0.160815850428845,0.82873415118662,1.79506783946369,27.2405882585262,3.03773503373745,0.827608060976834,PLA
24265,0.0925266585151877,-0.262140417141276,0.974666957309021,0.200941717521677,1.84608214098308,0.119695522700674,0.858203957779033,1.86047429787921,27.4193769804337,3.0150809703572,0.848099492049506,PLA
24267,0.146379529216761,-0.235872208953872,0.818838926602076,0.0713627436871265,1.80742739533337,0.138577919382286,0.936190334310233,1.94903119645811,25.0522331048539,2.35647535288849,0.801659100187295,PLA
24268,0.129160182017618,-0.223520770728618,0.966350206239845,0.20248640445485,1.77435358196026,0.108837472827502,0.897331583997367,1.68954061550976,27.6771884944313,2.8583853113852,0.841934498804572,PLA
24269,0.0838585537549956,-0.224142269618139,0.927771935795542,0.149829458314928,2.0067127426169,0.12118364620338,0.812350468842931,1.85233546873069,27.1666646620203,2.93008405837578,0.858196335880863,PLA
24270,0.112465696118897,-0.242375059903814,0.937646010751693,0.168619600226411,1.67432456626063,0.144517470036051,0.794873968975189,1.7036906745191,27.5882390544226,3.1693252929156,0.858739371677912,PLA
24271,0.139627002278817,-0.300042260528516,0.895849693697125,0.127354660760607,1.44184481396696,0.0900759315689371,1.00605191533018,1.54272771522867,25.8927131474343,2.89535746918952,0.827799800924378,PLA
24272,0.157761096945083,-0.21985726751516,0.944809724652704,0.136288799740979,1.91045923345676,0.157849389441632,0.916284302803868,1.98143031011256,26.4624514519315,2.58257469093404,0.786635606917346,PLA
24273,0.133059321053245,-0.249206297769628,0.97837322188193,0.171048283191732,1.9450929257384,0.124812470984831,0.822073609969898,1.87103729549407,27.8378064776383,3.06409488650182,0.870107531300412,PLA
24274,0.107829233520529,-0.21552954432988,0.979680394473789,0.196138660422282,1.75249073836139,0.147070072028318,0.893344271092094,1.38601313106855,26.3148158931803,2.52924700018914,0.806262697826761,PLA
24275,0.112844878407825,-0.230569712776251,0.93122603539477,0.134225810861345,1.56949887273637,0.105372150002907,0.925822289818407,1.37170256048644,26.8089458671431,2.81093081048736,0.829675845934063,PLA
24276,0.139562525310911,-0.248379235941305,0.914727521802555,0.168629232147713,1.69093743021632,0.115059509939886,1.05532776242694,1.46140133015436,27.456922794155,2.82848631500659,0.818231193394196,PLA
24277,0.156008640556087,-0.226208271932529,0.876554729769265,0.123180368018348,1.75020263370267,0.143766897725851,0.941358190391074,1.69935894155295,26.710728949087,2.3901050716294,0.784894374151092,PLA
24278,0.144925600316084,-0.233393659006337,0.965642056265857,0.180988455219721,1.41673463467868,0.112375887123183,1.01968960016332,1.62170475229076,27.6948255718131,3.0620944478989,0.841816221978518,PLA
24279,0.126768761878153,-0.215333251117829,0.92418935953008,0.178875756083856,1.51234651655321,0.143322299799407,1.01950053567953,1.29666133297121,27.578270412378,3.11603748701056,0.838797800000231,PLA
24280,0.167956013178245,-0.205561758062128,0.943438839687945,0.145723349888926,1.59947392357176,0.148715870948767,1.01823311518638,1.40863041538053,27.7129023053525,2.84300554758719,0.804481140834713,PLA
24281,0.154864823189919,-0.205139751345505,0.916946030001399,0.140511110558543,1.50845914057374,0.13126984331193,0.969805664381881,1.54951196964406,26.8761101965076,2.69647457293749,0.819853910180254,PLA
24282,0.185822061402965,-0.208210415815624,0.908432684111507,0.111576637311607,1.64396663721604,0.130317507603934,0.962234225473768,1.99180008870501,26.1626701073314,2.51760694822058,0.809321418643981,PLA
24283,0.119815413896198,-0.233853139859783,0.970802556259445,0.143503003712266,1.61508298856678,0.116368129072857,0.906203463839064,1.67838615221736,27.4084568026584,3.20786361594628,0.846883702432436,PLA
24284,0.0874838734920966,-0.226961139252215,0.964069287015871,0.102949302949792,1.74691954151202,0.142643910137194,0.823782260225811,1.8310475700484,27.217220511717,3.06700887677568,0.849000410982566,PLA
24285,0.165947831645616,-0.245825801337618,0.910806199987163,0.13595551626339,1.56419164943293,0.115660291904831,1.05910072557716,1.35124593829468,27.1831648709118,2.83211960095034,0.840708608804487,PLA
24286,0.145178762339617,-0.223697599456416,0.937816408449855,0.158864640334547,1.86548518598858,0.163626597510405,0.958546823572908,1.30749159901444,26.7325597430913,2.46349783371671,0.794292806608462,PLA
24287,0.189910094152287,-0.200761213982123,0.907158977730798,0.132473768163728,1.8373126488455,0.131181070703601,1.07791156482927,2.06253886771807,27.6622545839062,2.64208173538287,0.793493922367159,PLA
24288,0.114909809848403,-0.232564145968219,0.969712750223024,0.22532473272599,1.511152301011,0.134709235718171,0.855702846376557,1.59367585628918,27.1440294245667,2.86084258614811,0.825958943584987,PLA
24289,0.133699378161881,-0.213608856618584,0.967074545757214,0.230218260233545,1.62506883138164,0.135246287115241,1.02288923544325,1.47178625619289,27.6326815023238,2.80714359425222,0.841729555421611,PLA
24290,0.110176321238696,-0.222755082952217,0.931826564539962,0.186587847489816,1.68668599781989,0.12419837584911,0.908156523084214,1.62263918896709,27.9847807426618,3.01847566945437,0.877827328980338,PLA
24291,0.116058001039734,-0.221294357510729,0.961587944237911,0.114911224633688,1.70371119672958,0.113346400999862,0.953527149794523,1.67487698112893,27.3460018892158,2.849190805672,0.833791761866584,PLA
24292,0.165646026158977,-0.236789695387073,0.914302292817495,0.0806162964378893,2.01547161104385,0.117903645210255,0.911880682899713,2.04677518940279,25.975583624881,2.55914550941964,0.808800452085908,PLA
24293,0.140075777157441,-0.216726557332921,0.785584880082511,0.0226801005106768,1.62493295191344,0.117229664770194,0.941949624277197,1.45848353035534,26.1726862288222,2.57454472962349,0.809113636900687,PLA
24294,0.094341052739495,-0.248709012204819,0.919350282031525,0.130508250491439,1.63007495881412,0.115305800466838,0.944731559124501,1.70571946305811,27.1173407421305,3.08234987117086,0.815844884061033,PLA
24295,0.0825901060876464,-0.219883455129429,0.940526828985373,0.139627675357851,1.80384834826348,0.145114520877317,0.792638542962577,1.88029803620704,27.2109147418125,3.04399754544624,0.840983277429723,PLA
24296,0.106027979278747,-0.220488688158273,0.970317172170396,0.173575131045167,1.7394204167011,0.133049265825998,0.861307990643854,1.74953491817419,27.4962362120871,2.98524488048826,0.84155072615248,PLA
24297,0.19084254344215,-0.206609345863807,0.872309184426654,0.125993720065751,1.94016225483483,0.134275315408514,1.00415476850632,1.87620325445226,25.9387882655364,2.5421480998799,0.795290196977903,PLA
24298,0.107659225093754,-0.236715907545786,0.983133167428613,0.206871430357849,1.74280572070973,0.117251227617133,0.849162515411235,1.82022264396132,27.5157384587288,3.05950498966284,0.876474129348737,PLA
24299,0.168423775001909,-0.211031852318291,0.899830585424884,0.159707276166955,1.57840999542067,0.170570287622809,0.978139516403871,1.33329742982119,27.1772738454341,2.54545239539788,0.810471791246762,PLA
24300,0.166811360649021,-0.218101200867726,0.962296143090448,0.165010468929321,1.70599614270814,0.124154188717287,0.94134690402093,1.67214195521231,27.437364584064,2.69149917186295,0.837385344827116,PLA
24301,0.147418191544521,-0.24060808177012,0.94563686570046,0.18626957573672,1.3980025507502,0.100951281946476,0.951834987623065,1.65098885737918,26.3042131891632,3.15647410102292,0.824832338519816,PLA
24302,0.178180360887381,-0.218325715200867,0.881169312860413,0.0763600108906312,1.810776688693,0.139791963378115,0.96430920935095,2.02571263393762,26.1888940337052,2.432281857889,0.822925182871731,PLA
24303,0.154635216237111,-0.210790643781849,0.961381827796705,0.211825193263505,1.59278362208679,0.141821748743256,0.976134035079023,1.27992379248602,27.6301358380971,2.75721505589828,0.856514023231759,PLA
24304,0.104316157970474,-0.229665520100132,0.9126814858973,0.165023709886005,1.58045227397287,0.105284669442892,0.940940598122169,1.43527266656759,27.9497173373384,3.07342559145558,0.830231155847516,PLA
24305,0.0949932164263682,-0.231056251546196,0.956111513784069,0.196865672726713,1.59854441506337,0.130830812134444,0.80303298607328,1.84026417674042,26.8998250051029,3.0394449162101,0.852893906447414,PLA
24306,0.184768398014821,-0.233562091921224,0.961813906227938,0.187404369358001,1.42463475296823,0.170684147404886,0.913443676888052,1.4946917003404,26.2465474615094,2.4765663642209,0.808828226793639,PLA
24307,0.178877516433392,-0.224667855310084,0.946138573874801,0.0484380189771072,2.19176956321354,0.140860214799621,0.998359917581953,2.11402331068117,27.4800385068355,2.66168497476498,0.795436295256499,PLA
24308,0.120358459988523,-0.213074993108907,0.943736540500355,0.17965497393023,1.98772957322961,0.12692376523886,0.930950210216473,1.42726127671705,28.6540252362235,2.8750544350689,0.833885179293154,PLA
24309,0.156685853545741,-0.24211041372465,0.961869749073723,0.178865564512886,1.46973284611898,0.130721618754428,0.973444069533863,1.54863163226685,27.4770090073449,3.01467453842174,0.83584789216367,PLA
24310,0.141453963634431,-0.214097112947726,0.927838053919219,0.146039786897476,1.6945878459924,0.141191635557456,0.955809529865132,1.26185568239623,26.753660309897,2.65190447041276,0.83101496449642,PLA
24311,0.11009144492733,-0.220933453839785,0.990500313604692,0.243514749922662,1.50090765621762,0.126987614625307,0.944518051946505,1.3962072015142,26.6940231517322,2.67405734178889,0.840404484383986,PLA
24312,0.171932588914562,-0.226901276901611,0.928886682418423,0.108943759139247,1.78325095519409,0.12785741602567,0.936911885331569,1.93521665803004,25.6412983655906,2.44527777202317,0.799835297597844,PLA
24313,0.17144711867122,-0.220164872423959,0.954903496963243,0.184754323549459,1.61123004747306,0.132462036500375,0.922632548081228,1.86151605749126,26.0864193715244,2.4368005375852,0.7941005239251,PLA
24314,0.158726378571751,-0.209204471138521,0.956803803310632,0.16352386860124,1.60522268134145,0.136713469899361,0.920517947876328,1.43764321082407,27.0441753410437,2.81262890904845,0.853130216219564,PLA
24315,0.15579451610979,-0.221336434025976,0.930001193814931,0.150905572495049,2.06444651416232,0.125135952820911,0.896504289179514,1.66808637804276,27.9289456724223,2.84877064905876,0.837621685041722,PLA
24316,0.117921130770235,-0.244400591778734,0.98553618873407,0.196871258614021,1.48948658954227,0.168067499956065,0.898452753592826,1.40940750988837,26.4252826604802,2.57682379922051,0.814703398540618,PLA
24317,0.214854775259554,-0.212139094858052,0.883586695307623,0.0433871685150579,1.95558996674894,0.167276887827064,0.951947053537373,2.11862385456894,25.8625116665817,2.49055576510777,0.81118982330965,PLA
24318,0.0988983526741846,-0.253624694452298,0.921341594862917,0.110192551106404,1.83980595344163,0.117191357468304,0.798905351715329,1.89268954699166,27.7199870350657,3.0913377868977,0.837910540518155,PLA
24319,0.151147387758074,-0.225315993854049,0.951176284305869,0.176542061783942,1.55900970442194,0.12152433750412,0.994704151960451,1.42897710247497,27.7047837285639,2.67046486005031,0.827949229760831,PLA
24320,0.136252389627863,-0.239752890217,0.970199229291305,0.190539165988856,1.69124463343903,0.129830603654943,0.910320307807589,1.59530959983022,28.0351373203589,3.19798646677731,0.86072585700712,PLA
24321,0.130425612674249,-0.220891876525852,0.950245376218145,0.135723093650144,1.53195779597976,0.130423015478336,1.01564341968966,1.49948055219685,27.5608725964335,2.99781459140329,0.817754808148131,PLA
24322,0.147250122874355,-0.232997359519206,0.927426604622821,0.116057161822366,1.75006813307224,0.110719203005598,0.92846234506019,1.99083409191383,26.1626919507304,2.63474266229851,0.805225033413253,PLA
24323,0.114355229612656,-0.251989557690482,0.93337579609081,0.121704963526033,1.53529909794121,0.140241222376335,0.845130069873596,1.98606314878614,26.7407143666524,3.03478312532587,0.844805464846388,PLA
24324,0.165691292612655,-0.231277531375892,0.972188711948744,0.238178069894269,1.60617977396015,0.137195060567486,0.880467295274282,1.48782317362988,27.4166616460023,2.87375229824487,0.862257455987523,PLA
24326,0.167653967261552,-0.245435116311376,0.955915206060789,0.168873457897892,1.48361602299221,0.126327401240345,0.998901253902251,1.48234778432581,26.6603259819229,2.76072126012063,0.80815130184249,PLA
24327,0.210108806742666,-0.193686479472766,0.86848091285868,0.0590071802055797,1.87805073094039,0.125340464912947,0.992726221077933,1.7316208270977,27.3116466358783,2.57468012131643,0.783132151448255,PLA
24328,0.130714585996009,-0.239046530667894,0.965367291447049,0.212517417492861,1.59523406725819,0.0967160761465786,1.00753339627909,1.41694279547369,26.6933009587208,2.7938912605256,0.818020011851375,PLA
24329,0.171139422892363,-0.239203734691933,0.946981876167283,0.1760296370985,1.30972817437922,0.111573988865617,1.0024980337022,1.39699316299023,25.9498884844748,2.88563153538885,0.836773648920174,PLA
24330,0.124572935743777,-0.259781512602192,0.933709378082633,0.17227616109562,1.56422858902448,0.087024278945544,1.06382472186966,1.56832367475339,27.5074666156328,2.82565552974026,0.818349607207594,PLA
24331,0.144341177756666,-0.213539189183343,0.936322621450925,0.19261564448978,1.87704474611693,0.170813322576311,0.939255280359028,1.24350791998006,26.8227477252595,2.49196834944758,0.809451061787468,PLA
24332,0.150351279650085,-0.212663857310725,0.853434053101228,0.105295236974261,2.19793791993256,0.147306623125433,1.0068969117302,1.87985716963468,27.9985885495669,2.74986824276362,0.796692610959695,PLA
24333,0.142165931072508,-0.226670311793125,0.968550054830383,0.188413569935657,1.81318144955697,0.133880906576455,0.955205272487332,1.32933970824929,27.2043402782439,2.61369576483926,0.801561761582573,PLA
24334,0.103830085841952,-0.256939143356655,0.931181267748109,0.149632801424917,1.60818805069938,0.098972126655274,0.894899561860364,1.68330626114655,27.7545860848314,3.22325190282685,0.847274482280914,PLA
24335,0.167620887110977,-0.237300263861662,0.964948139776431,0.188038936851776,1.48050904841078,0.145363975060347,0.939149171924626,1.35325150017574,26.9706832772748,2.84463751214074,0.883605027824541,PLA
24336,0.112382806305028,-0.222298132753847,0.9077540467511,0.157067494359953,1.66531584428567,0.122694017778022,0.945767894101511,1.45193664591409,26.9544070642399,2.76011517316492,0.800321201629605,PLA
24337,0.163893320493021,-0.232369321797855,0.912105738822826,0.0367708094456571,2.06506446892316,0.169520609259472,0.963749314161211,1.99705206526132,27.6095523809524,2.69957911044544,0.80220273274649,PLA
24338,0.152088793333426,-0.21952305874164,0.945142355238393,0.188591350019665,1.68218404390257,0.1343221904153,0.950194464295072,1.76388462021272,25.6778159251972,2.28147954260806,0.78767551474565,PLA
24339,0.136307439884735,-0.228342347793728,0.959918580599239,0.132470587193719,1.61870582997552,0.0985718897245513,0.978498101718825,1.54408702553822,27.1240936466773,2.79014847027943,0.832368463536044,PLA
24340,0.20636241452245,-0.20294917771787,0.952816927482201,0.210404961285331,1.81626541132927,0.177334370149636,0.914640167471957,1.56886963769499,26.8124378566244,2.45956102840242,0.7837266628635,PLA
24341,0.094373936139765,-0.242187410081322,0.940616199037976,0.197006832150854,1.75649218394501,0.101778365586279,0.915084683462983,1.61070505339487,28.0876352660511,2.92061660148234,0.852388135225774,PLA
24342,0.166749288231142,-0.212086291593554,0.893973507220772,0.0849078895168505,2.2153308006958,0.138564660421883,0.998096047947996,2.09132788567274,27.8933848136471,2.54708679361517,0.824014659985573,PLA
24343,0.140826337354729,-0.235639112413549,0.941229637514125,0.175653506687881,1.85315018892218,0.111853737172504,0.999010463341561,1.33166424042524,27.4873289466455,2.7760513684213,0.811676563368893,PLA
24344,0.17866207688121,-0.204786614365776,0.877155333757376,0.123856035402864,1.60663411031831,0.142134342617819,0.932364386875287,1.49113833413034,26.5006999124313,2.34860943122124,0.790341270046091,PLA
24345,0.167396398059984,-0.213528713915431,0.911183432333914,0.142398386857399,1.47708995988749,0.142905820824309,0.983390199233372,1.36619921124203,26.8307572605936,2.62655583529648,0.851370908281127,PLA
24346,0.145584062587982,-0.228329364764091,0.974326852818867,0.227820808192002,1.71106046669606,0.140451396298059,0.927737601709914,1.68299376065612,27.7611012223937,2.77710930868969,0.79892573061174,PLA
24348,0.10046724423757,-0.216843026349456,0.941221450260467,0.120292570833031,1.725970276327,0.10328149384984,1.00668311007157,1.65527150560793,27.0083047337134,2.87878069611813,0.819711161237059,PLA
24349,0.147750702506546,-0.235339438238793,0.986805631976059,0.232050462358622,1.54791159411065,0.112046184113811,0.987452161058112,1.40746053619482,26.9074149391343,2.53527286378385,0.819536903365903,PLA
24350,0.151309751751541,-0.247505062563462,0.934168433034107,0.186159235620182,1.39502914347805,0.128796368731212,0.991526202432702,1.40971839054987,26.671908027334,2.58340716488125,0.820811733138246,PLA
24351,0.195431232023503,-0.21495256533197,0.972437022831147,0.196541370529049,1.95662089013551,0.156508171837141,0.923993503680754,1.38775507128691,27.7980863557911,2.77090217268734,0.88230764627509,PLA
24352,0.174194613155415,-0.243006801325486,0.933357115928841,0.0649456051211323,2.14160474557413,0.135743551870989,0.991164946603278,1.87966713343853,26.4725861724791,2.69612009408719,0.805734460066806,PLA
24353,0.121568516364717,-0.239289470824407,0.925692390663047,0.164159960269219,1.63863785230437,0.108507744596587,0.915331996532058,1.4074344464377,26.7886821752305,2.58921164991375,0.82438844738484,PLA
24354,0.126928424552387,-0.210987785699566,0.934874890852627,0.189859125302763,1.61533531772656,0.169035490926165,0.920718539855224,1.35588628507476,26.6230338632678,2.50819898376423,0.808029426772882,PLA
24356,0.128435979365524,-0.248233547954941,0.960106573730515,0.193143433132598,1.57703660952943,0.119214949238453,1.01593109037241,1.31796743151257,27.2070517095435,2.8011777677036,0.822684895725119,PLA
24357,0.152862625576036,-0.231446206524843,0.921762651156097,0.124723332048437,1.94470101512455,0.146811552768094,1.03641740142876,1.75852421729916,27.7689427838182,2.81563057696807,0.801150774420862,PLA
24358,0.124162120029855,-0.216305404905044,0.97883935061788,0.239774764087447,1.72894697098981,0.106283112677289,0.957964432000318,1.56227600225225,26.6532812362789,2.59911023296419,0.812412708937507,PLA
24359,0.146347688944041,-0.221917915635726,0.904760682224607,0.103445224369274,1.68043039929368,0.125420797256404,0.935515389718026,1.56244275940874,26.6074303314646,2.45972513475063,0.799599113419523,PLA
24360,0.105531209219637,-0.255741537602954,0.963997952365836,0.176213845188686,1.61222996729924,0.118096229445522,0.948734571229977,1.42366188264417,27.162782573866,2.94118025052897,0.860692879708208,PLA
24361,0.140231266307505,-0.252209983340134,0.935673048829809,0.148328677910507,1.69064863757245,0.130871932376647,1.00519040484114,1.38169009932574,26.8783782120259,2.55361389541661,0.797001410076589,PLA
24362,0.141751682469749,-0.210543733953005,0.89167915544764,0.0811629193203335,2.03820602278687,0.139954188956818,0.96881650417982,1.9049221955143,26.5336207970888,2.65700870036502,0.800988177190293,PLA
24363,0.160947609105854,-0.23022918936919,0.948179022920267,0.206190911392026,1.44207429619241,0.149913240371909,0.932859457806981,1.58573237451201,25.4487838303647,2.40831835133662,0.79888805464486,PLA
24364,0.108850849382552,-0.241990603042117,0.957025620367705,0.140469892362056,1.60203413502516,0.128319698127474,0.828074967735787,1.70593998847714,27.2318752589079,3.24846750698357,0.844796019448507,PLA
24365,0.160867394335385,-0.210009594548256,0.985530882021483,0.228204548490934,1.75946792302807,0.158029326087733,0.905869699356501,1.42266668928489,26.8472294725496,2.63803894596941,0.810112640735526,PLA
24366,0.189227023683268,-0.227459152093531,0.936721069280551,0.17626381865686,1.86534437616595,0.196717548163495,0.933506029882903,1.50337897047406,26.8818597400647,2.44655698118654,0.788858780298599,PLA
24367,0.220080920104615,-0.202678345155934,0.899286056084156,0.130024517394218,2.03582647993407,0.145215361361639,1.04045483732829,1.89790012447123,27.289085964772,2.66974948765173,0.836631652661708,PLA
24368,0.110243639173543,-0.216710366005701,0.966542025324206,0.14271530471098,1.70769170915477,0.11142160058846,0.946245216597946,1.60566902034866,27.567004661245,2.87409553837717,0.804213921905776,PLA
24369,0.184506363040574,-0.200110942082629,0.91535385362386,0.165891358056855,1.602773081294,0.150456518150328,0.925229947926976,1.24741865498778,26.8402037898659,2.53344948081598,0.851353148499458,PLA
24370,0.110147327347639,-0.214298623135045,0.959467089038386,0.148634505739311,1.56248197920752,0.131177666225755,0.973298142818103,1.36695424763606,26.8294734680894,2.56038079890917,0.820676655879357,PLA
24371,0.152985555502318,-0.215812642400473,0.890271936811753,0.13784511369764,1.77720429845291,0.126552299910889,1.0369818357525,1.37496605356839,27.7612773053605,2.66975683602245,0.806791510206767,PLA
24372,0.175286963213011,-0.221050664266653,0.959830482582916,0.14854049968103,2.03710419492396,0.163373792226433,0.979951397587573,1.93206479060543,27.3205923024296,2.64427505237562,0.829695894410489,PLA
24373,0.117066864391685,-0.217329579517903,0.949442349888207,0.166776889635343,1.81832589515815,0.130797912908773,0.868300413723109,1.94953068175406,27.8885202806039,3.14587629838395,0.873088276675309,PLA
24374,0.146589109322345,-0.238849855385904,0.8921103701665,0.11398374653724,1.80064801813157,0.128663280205173,0.952585244441405,1.54551455737356,27.0842538613354,2.63563285796652,0.808368025410242,PLA
24375,0.151201302364028,-0.228283548805143,0.958465483857098,0.207579185888671,1.73458629037763,0.13594067474375,0.970230765006195,1.539218222377,26.2731765639401,2.52722137450544,0.810239600000562,PLA
24376,0.115077740395838,-0.220307299501473,0.938886084708378,0.193824160866226,1.74943129672413,0.1130214595492,1.02216366200506,1.47558352882068,27.7249933763792,2.88745458070535,0.81850136267633,PLA
24377,0.148855995215309,-0.233548292153318,0.924968909709971,0.0330334058154317,1.8380592673566,0.152682857972154,1.02809208554459,1.94274912078313,27.4050756421024,2.80002843518448,0.80233859876698,PLA
24378,0.115983306787822,-0.215079057707035,0.977109421471336,0.129306638543214,1.56083677377433,0.150503987484956,0.92625160129018,1.54942682493267,27.1898339370546,2.79292579529894,0.831261055897333,PLA
24379,0.169376818500147,-0.206634433806884,0.973111038171388,0.19148602025584,1.75561390886388,0.142672392038088,0.995668134135152,1.35690109017016,27.3513115245142,2.66880526795781,0.794922614058613,PLA
24380,0.112281823272809,-0.223808064955486,0.959243367111433,0.20295517181585,1.6089617369433,0.12567089630477,0.903008946840937,1.38378037340948,28.1310425273878,2.97818883212118,0.844579065149107,PLA
24381,0.0970109858071041,-0.234510284052155,0.973941245742541,0.157909201527579,1.51979161173355,0.130945449013993,0.891992526015106,1.50773249543662,27.3551280188402,3.05285866320507,0.847663308172791,PLA
24382,0.155734988813453,-0.213424985225669,0.936200353744692,0.114754348407676,1.96945222823243,0.149508829822925,1.02306157310238,1.89160565032638,28.2084137468449,2.73710939095695,0.802707057930094,PLA
24383,0.166883025260438,-0.236889154635783,0.943225608436968,0.169157256879927,1.7769944419956,0.145698771807107,0.990578687448835,1.4726078276228,26.9460574129536,2.48239419156442,0.787123634378185,PLA
24385,0.192122531986118,-0.211430488336136,0.933147969680101,0.185261079476744,1.60594092902065,0.128535955677743,0.96269271391589,1.30674575105817,27.1779102701806,2.51966153068234,0.825608147227356,PLA
24386,0.169780059230055,-0.207111549537257,0.958946563511404,0.198150665916717,1.58921805820295,0.157130111947713,0.912499368190946,1.68378111737688,26.9699568524058,2.63367333815446,0.798122231668632,PLA
24387,0.172694931847602,-0.213559351223197,0.929226226004622,0.0833475823651865,2.19540982185476,0.168094410755722,1.03472922570388,2.02779308900605,28.2464415177718,2.72117345395053,0.814156389926171,PLA
24388,0.115487513079637,-0.225914066702074,0.991099036458831,0.208919133046985,1.58005491937796,0.13358986382082,0.922345645503883,1.72687320461579,26.6989419420041,2.5107275332569,0.820984573465623,PLA
24390,0.121739120960463,-0.223317398618276,0.911918497422093,0.162986648546297,1.46846148407856,0.160358846098125,0.95530701860608,1.26323207484222,27.0390590694245,2.76869484348836,0.83515281372834,PLA
24391,0.103085487825903,-0.241496410861894,0.939835144809278,0.188038955924312,1.49235143407456,0.148169265581955,0.957083114839269,1.34688428556819,27.0307254416877,2.84907583572352,0.842243872758013,PLA
24392,0.1922565317167,-0.207602904400076,0.920690737900113,0.0953623962570175,1.83945060765949,0.131015586508363,1.02737346809492,1.93164830502427,26.949606688924,2.6606133366882,0.829579219899708,PLA
24394,0.137950404908569,-0.216534280947507,0.882595756840745,0.0985613702003453,1.84697781735515,0.119166225836857,0.993612925160017,1.3774381587083,27.4557874577213,2.5927678863891,0.81796694113515,PLA
24395,0.130394122837865,-0.232459605126135,0.918827582562457,0.150061419619297,1.54534255106634,0.129124453881677,0.909869913618497,1.65339382977305,28.1280837476985,3.08023506615564,0.843863364420653,PLA
24396,0.152905412789701,-0.242000474036895,0.927760288562761,0.157681097619883,1.66069907934881,0.137365881187031,0.991605325609214,1.35565844487257,26.8193996701134,2.65103519639766,0.813236870438403,PLA
24397,0.165041218133351,-0.212548807877256,0.91870533961923,0.132993870063004,1.92895938091753,0.169393497938347,0.995179015386324,1.60967062074167,27.4972574372364,2.84390086185887,0.818204567950594,PLA
24399,0.122003060616802,-0.22959614805059,0.968819684284396,0.19509734921383,1.77989077659011,0.115380239609753,0.939919619486324,1.66043310979836,27.4067872339155,2.81829255773047,0.849003035032799,PLA
24400,0.0989300999041108,-0.218534015269687,0.946565986881202,0.186121041870321,1.58619326704477,0.144320331257522,0.922306047195893,1.38388522169375,26.6897257085908,2.60063192048914,0.839143839966372,PLA
24401,0.153916877921544,-0.230352399017093,0.992283447066127,0.232809507103899,1.93645542012402,0.135720918506757,0.968943622054672,1.42511716988534,27.716401868728,2.68135525453886,0.810653137796122,PLA
24402,0.147243774845258,-0.223847702545933,0.944252059129748,0.10540858163846,1.86057815803169,0.153552796792636,1.01123925268784,1.80308987419618,26.9480506354563,2.63555253402519,0.844868248435792,PLA
24403,0.176746665733316,-0.225810550395066,0.926881728388254,0.168132010738443,1.73945363358293,0.136353681646105,0.935749922971748,1.39341644072689,27.2114635515891,2.59024197437174,0.825021499158208,PLA
24404,0.111993232203487,-0.222605586781669,0.94360732029002,0.146251664484982,1.48678978672646,0.0942324037816917,0.913858244008769,1.55013407575365,26.7575082037867,2.75792731988865,0.829140862045511,PLA
24405,0.199092636243037,-0.202837008049911,0.971995573467532,0.219676973413904,1.78673347214884,0.184596729170616,0.906627715855427,1.42855830555864,25.8027832947362,2.29442914065322,0.813053839795886,PLA
24406,0.202805159817995,-0.238853905025605,0.887811452130544,0.118528821865079,1.82057601722968,0.149676154568695,0.997383315895919,1.86949643755893,27.1847930985431,2.71707402904555,0.825928029083013,PLA
24407,0.142775598676315,-0.250941376606278,0.947496099851079,0.196063610580986,1.83184447347759,0.11566617738635,0.952573668674244,1.44370939446878,27.5875109017582,2.74470735427358,0.833704966054045,PLA
24408,0.152387006990859,-0.208958067924185,0.975675381222543,0.193262059046863,1.7303049677261,0.138286378163743,0.891867509491751,1.7282184009727,26.942535512178,2.47081188151765,0.804049989068047,PLA
24409,0.198052351814376,-0.208315497754217,0.925307592201797,0.147065155208066,1.71438717186081,0.160193297942178,0.966002513312428,1.19447472645828,26.9138520450362,2.52774575025613,0.845367786078083,PLA
